tourney_id,tourney_name,tourney_date,tourney_level,winner_id,winner_name,winner_rank,loser_id,loser_name,loser_rank,score
2022-7485,Antwerp,2022-10-17,A,106005,Constant Lestienne,69.0,207411,Jesper De Jong,225.0,6-3 6-4
2022-7485,Antwerp,2022-10-17,A,131905,Manuel Guinard,148.0,144972,Geoffrey Blancaneaux,147.0,3-6 6-3 7-5
2022-0328,Basel,2022-10-24,A,200000,Felix Auger Aliassime,9.0,208029,Holger Rune,25.0,6-3 7-5
2022-0328,Basel,2022-10-24,A,200000,Felix Auger Aliassime,9.0,207989,Carlos Alcaraz,1.0,6-3 6-2
2022-0328,Basel,2022-10-24,A,208029,Holger Rune,25.0,105138,Roberto Bautista Agut,22.0,7-6(1) 7-6(6)
2022-0328,Basel,2022-10-24,A,207989,Carlos Alcaraz,1.0,105807,Pablo Carreno Busta,15.0,6-3 6-4
2022-0328,Basel,2022-10-24,A,200000,Felix Auger Aliassime,9.0,122330,Alexander Bublik,38.0,6-2 6-3
2022-0328,Basel,2022-10-24,A,208029,Holger Rune,25.0,126239,Arthur Rinderknech,51.0,7-6(0) 6-2
2022-0328,Basel,2022-10-24,A,105138,Roberto Bautista Agut,22.0,104527,Stan Wawrinka,194.0,7-5 7-6(5)
2022-0328,Basel,2022-10-24,A,207989,Carlos Alcaraz,1.0,122298,Botic Van De Zandschulp,35.0,6-4 6-2
2022-0328,Basel,2022-10-24,A,105807,Pablo Carreno Busta,15.0,208502,Dominic Stricker,129.0,7-5 6-7(3) 6-4
2022-0328,Basel,2022-10-24,A,200000,Felix Auger Aliassime,9.0,200175,Miomir Kecmanovic,28.0,6-1 6-0
2022-0328,Basel,2022-10-24,A,122330,Alexander Bublik,38.0,105077,Albert Ramos,40.0,6-3 6-3
2022-0328,Basel,2022-10-24,A,208029,Holger Rune,25.0,200005,Ugo Humbert,103.0,6-4 6-2
2022-0328,Basel,2022-10-24,A,126239,Arthur Rinderknech,51.0,144684,Alex Molcan,46.0,6-2 6-4
2022-0328,Basel,2022-10-24,A,105138,Roberto Bautista Agut,22.0,104918,Andy Murray,49.0,6-3 6-2
2022-0328,Basel,2022-10-24,A,104527,Stan Wawrinka,194.0,206909,Brandon Nakashima,44.0,6-4 5-7 6-4
2022-0328,Basel,2022-10-24,A,207989,Carlos Alcaraz,1.0,207733,Jack Draper,45.0,3-6 6-2 7-5
2022-0328,Basel,2022-10-24,A,122298,Botic Van De Zandschulp,35.0,105173,Adrian Mannarino,42.0,6-4 4-6 6-4
2022-0328,Basel,2022-10-24,A,208502,Dominic Stricker,129.0,202195,Maxime Cressy,34.0,7-6(4) 6-3
2022-0328,Basel,2022-10-24,A,105807,Pablo Carreno Busta,15.0,202104,Sebastian Baez,39.0,6-2 6-1
2022-0328,Basel,2022-10-24,A,200000,Felix Auger Aliassime,9.0,144817,Marc Andrea Huesler,62.0,6-7(3) 6-4 6-4
2022-0328,Basel,2022-10-24,A,200175,Miomir Kecmanovic,28.0,200221,Alejandro Davidovich Fokina,31.0,6-7(5) 6-2 6-1
2022-0328,Basel,2022-10-24,A,122330,Alexander Bublik,38.0,106234,Aslan Karatsev,60.0,6-3 7-6(2)
2022-0328,Basel,2022-10-24,A,105077,Albert Ramos,40.0,207518,Lorenzo Musetti,23.0,1-6 6-3 6-4
2022-0328,Basel,2022-10-24,A,208029,Holger Rune,25.0,200282,Alex De Minaur,24.0,6-2 7-5
2022-0328,Basel,2022-10-24,A,200005,Ugo Humbert,103.0,202385,Jenson Brooksby,50.0,6-1 6-4
2022-0328,Basel,2022-10-24,A,144684,Alex Molcan,46.0,111456,Mackenzie Mcdonald,65.0,5-7 6-4 7-5
2022-0328,Basel,2022-10-24,A,126239,Arthur Rinderknech,51.0,105227,Marin Cilic,16.0,6-4 3-6 7-6(5)
2022-0328,Basel,2022-10-24,A,105138,Roberto Bautista Agut,22.0,111513,Laslo Djere,75.0,6-4 6-1
2022-0328,Basel,2022-10-24,A,104918,Andy Murray,49.0,126128,Roman Safiullin,93.0,6-7(5) 6-3 6-4
2022-0328,Basel,2022-10-24,A,206909,Brandon Nakashima,44.0,105676,David Goffin,53.0,2-6 7-6(4) 6-4
2022-0328,Basel,2022-10-24,A,104527,Stan Wawrinka,194.0,134770,Casper Ruud,3.0,6-4 6-4
2022-0337,Vienna,2022-10-24,A,106421,Daniil Medvedev,4.0,133430,Denis Shapovalov,19.0,4-6 6-3 6-2
2022-0337,Vienna,2022-10-24,A,106421,Daniil Medvedev,4.0,105777,Grigor Dimitrov,32.0,6-4 6-2
2022-0337,Vienna,2022-10-24,A,133430,Denis Shapovalov,19.0,106432,Borna Coric,27.0,7-6(4) 6-0
2022-0337,Vienna,2022-10-24,A,106421,Daniil Medvedev,4.0,206173,Jannik Sinner,12.0,6-4 6-2
2022-0337,Vienna,2022-10-24,A,105777,Grigor Dimitrov,32.0,106218,Marcos Giron,58.0,6-3 4-6 6-4
2022-0337,Vienna,2022-10-24,A,133430,Denis Shapovalov,19.0,105554,Daniel Evans,26.0,6-3 6-3
2022-0337,Vienna,2022-10-24,A,106432,Borna Coric,27.0,128034,Hubert Hurkacz,11.0,6-4 6-7(2) 7-6(5)
2022-0337,Vienna,2022-10-24,A,106421,Daniil Medvedev,4.0,106233,Dominic Thiem,113.0,6-3 6-3
2022-0337,Vienna,2022-10-24,A,206173,Jannik Sinner,12.0,202103,Francisco Cerundolo,29.0,7-5 6-3
2022-0337,Vienna,2022-10-24,A,105777,Grigor Dimitrov,32.0,126094,Andrey Rublev,8.0,6-3 6-4
2022-0337,Vienna,2022-10-24,A,106218,Marcos Giron,58.0,111815,Cameron Norrie,13.0,6-3 6-4
2022-0337,Vienna,2022-10-24,A,105554,Daniel Evans,26.0,111575,Karen Khachanov,18.0,6-2 6-2
2022-0337,Vienna,2022-10-24,A,133430,Denis Shapovalov,19.0,126203,Taylor Fritz,10.0,6-1 4-6 6-3
2022-0337,Vienna,2022-10-24,A,128034,Hubert Hurkacz,11.0,200325,Emil Ruusuvuori,43.0,7-5 4-6 6-3
2022-0337,Vienna,2022-10-24,A,106432,Borna Coric,27.0,126774,Stefanos Tsitsipas,5.0,4-6 6-4 7-6(4)
2022-0337,Vienna,2022-10-24,A,106421,Daniil Medvedev,4.0,105932,Nikoloz Basilashvili,94.0,6-2 6-2
2022-0337,Vienna,2022-10-24,A,106233,Dominic Thiem,113.0,126205,Tommy Paul,30.0,2-6 7-6(2) 7-6(6)
2022-0337,Vienna,2022-10-24,A,202103,Francisco Cerundolo,29.0,209209,Filip Misolic,150.0,6-3 6-3
2022-0337,Vienna,2022-10-24,A,206173,Jannik Sinner,12.0,106426,Cristian Garin,86.0,6-3 6-2
2022-0337,Vienna,2022-10-24,A,126094,Andrey Rublev,8.0,106043,Diego Schwartzman,21.0,6-4 6-1
2022-0337,Vienna,2022-10-24,A,105777,Grigor Dimitrov,32.0,106329,Thiago Monteiro,66.0,6-3 6-4
2022-0337,Vienna,2022-10-24,A,106218,Marcos Giron,58.0,134868,Tallon Griekspoor,71.0,6-4 6-2
2022-0337,Vienna,2022-10-24,A,111815,Cameron Norrie,13.0,106398,Pedro Cachin,55.0,3-6 6-2 7-6(1)
2022-0337,Vienna,2022-10-24,A,105554,Daniel Evans,26.0,106214,Oscar Otte,54.0,6-4 7-6(3)
2022-0337,Vienna,2022-10-24,A,111575,Karen Khachanov,18.0,200670,J J Wolf,56.0,7-6(4) 7-5
2022-0337,Vienna,2022-10-24,A,133430,Denis Shapovalov,19.0,200514,Jurij Rodionov,130.0,6-4 6-4
2022-0337,Vienna,2022-10-24,A,126203,Taylor Fritz,10.0,106415,Yoshihito Nishioka,37.0,6-7(4) 7-6(7) 6-3
2022-0337,Vienna,2022-10-24,A,128034,Hubert Hurkacz,11.0,126207,Frances Tiafoe,17.0,7-6(9) 3-6 6-3
2022-0337,Vienna,2022-10-24,A,200325,Emil Ruusuvuori,43.0,132283,Lorenzo Sonego,48.0,6-2 6-3
2022-0337,Vienna,2022-10-24,A,106432,Borna Coric,27.0,111460,Quentin Halys,69.0,3-6 7-5 6-3
2022-0337,Vienna,2022-10-24,A,126774,Stefanos Tsitsipas,5.0,110602,Dennis Novak,155.0,7-6(2) 6-2
2022-0352,Paris Masters,2022-10-31,M,208029,Holger Rune,18.0,104925,Novak Djokovic,7.0,3-6 6-3 7-5
2022-0352,Paris Masters,2022-10-31,M,208029,Holger Rune,18.0,200000,Felix Auger Aliassime,8.0,6-4 6-2
2022-0352,Paris Masters,2022-10-31,M,104925,Novak Djokovic,7.0,126774,Stefanos Tsitsipas,5.0,6-2 3-6 7-6(4)
2022-0352,Paris Masters,2022-10-31,M,208029,Holger Rune,18.0,207989,Carlos Alcaraz,1.0,6-3 6-6 RET
2022-0352,Paris Masters,2022-10-31,M,200000,Felix Auger Aliassime,8.0,126207,Frances Tiafoe,21.0,6-1 6-4
2022-0352,Paris Masters,2022-10-31,M,104925,Novak Djokovic,7.0,207518,Lorenzo Musetti,23.0,6-0 6-3
2022-0352,Paris Masters,2022-10-31,M,126774,Stefanos Tsitsipas,5.0,126205,Tommy Paul,31.0,6-2 6-4
2022-0352,Paris Masters,2022-10-31,M,207989,Carlos Alcaraz,1.0,105777,Grigor Dimitrov,28.0,6-1 6-3
2022-0352,Paris Masters,2022-10-31,M,208029,Holger Rune,18.0,126094,Andrey Rublev,9.0,6-4 7-5
2022-0352,Paris Masters,2022-10-31,M,126207,Frances Tiafoe,21.0,200282,Alex De Minaur,25.0,6-3 7-6(5)
2022-0352,Paris Masters,2022-10-31,M,200000,Felix Auger Aliassime,8.0,104468,Gilles Simon,188.0,6-1 6-3
2022-0352,Paris Masters,2022-10-31,M,104925,Novak Djokovic,7.0,111575,Karen Khachanov,19.0,6-4 6-1
2022-0352,Paris Masters,2022-10-31,M,207518,Lorenzo Musetti,23.0,134770,Casper Ruud,4.0,4-6 6-4 6-4
2022-0352,Paris Masters,2022-10-31,M,126774,Stefanos Tsitsipas,5.0,144895,Corentin Moutet,64.0,6-3 7-6(3)
2022-0352,Paris Masters,2022-10-31,M,126205,Tommy Paul,31.0,105807,Pablo Carreno Busta,14.0,6-4 6-4
2022-0352,Paris Masters,2022-10-31,M,207989,Carlos Alcaraz,1.0,106415,Yoshihito Nishioka,38.0,6-4 6-4
2022-0352,Paris Masters,2022-10-31,M,105777,Grigor Dimitrov,28.0,104926,Fabio Fognini,59.0,6-0 7-5
2022-0352,Paris Masters,2022-10-31,M,208029,Holger Rune,18.0,128034,Hubert Hurkacz,10.0,7-5 6-1
2022-0352,Paris Masters,2022-10-31,M,126094,Andrey Rublev,9.0,104545,John Isner,47.0,6-2 6-3
2022-0352,Paris Masters,2022-10-31,M,200282,Alex De Minaur,25.0,106421,Daniil Medvedev,3.0,6-4 2-6 7-5
2022-0352,Paris Masters,2022-10-31,M,126207,Frances Tiafoe,21.0,207733,Jack Draper,45.0,6-3 7-5
2022-0352,Paris Masters,2022-10-31,M,104468,Gilles Simon,188.0,126203,Taylor Fritz,11.0,7-5 5-7 6-4
2022-0352,Paris Masters,2022-10-31,M,200000,Felix Auger Aliassime,8.0,144707,Mikael Ymer,74.0,6-7(6) 6-4 7-6(6)
2022-0352,Paris Masters,2022-10-31,M,104925,Novak Djokovic,7.0,202195,Maxime Cressy,34.0,7-6(1) 6-4
2022-0352,Paris Masters,2022-10-31,M,111575,Karen Khachanov,19.0,144817,Marc Andrea Huesler,61.0,6-3 4-6 6-4
2022-0352,Paris Masters,2022-10-31,M,207518,Lorenzo Musetti,23.0,105932,Nikoloz Basilashvili,106.0,6-4 6-2
2022-0352,Paris Masters,2022-10-31,M,134770,Casper Ruud,4.0,104755,Richard Gasquet,76.0,6-1 7-6(7)
2022-0352,Paris Masters,2022-10-31,M,126774,Stefanos Tsitsipas,5.0,105554,Daniel Evans,27.0,6-3 6-4
2022-0352,Paris Masters,2022-10-31,M,144895,Corentin Moutet,64.0,111815,Cameron Norrie,13.0,6-3 5-7 7-6(3)
2022-0352,Paris Masters,2022-10-31,M,105807,Pablo Carreno Busta,14.0,133430,Denis Shapovalov,16.0,7-6(2) 2-6 6-4
2022-0352,Paris Masters,2022-10-31,M,126205,Tommy Paul,31.0,104745,Rafael Nadal,2.0,3-6 7-6(4) 6-1
2022-0352,Paris Masters,2022-10-31,M,106415,Yoshihito Nishioka,38.0,106234,Aslan Karatsev,58.0,6-3 6-4
2022-0352,Paris Masters,2022-10-31,M,105777,Grigor Dimitrov,28.0,122298,Botic Van De Zandschulp,35.0,7-6(5) 7-6(5)
2022-0352,Paris Masters,2022-10-31,M,104926,Fabio Fognini,59.0,209950,Arthur Fils,308.0,7-6(5) 6-7(4) 6-2
2022-0352,Paris Masters,2022-10-31,M,128034,Hubert Hurkacz,10.0,105173,Adrian Mannarino,43.0,7-6(5) 6-4
2022-0352,Paris Masters,2022-10-31,M,208029,Holger Rune,18.0,104527,Stan Wawrinka,153.0,4-6 7-5 7-6(3)
2022-0352,Paris Masters,2022-10-31,M,104545,John Isner,47.0,106214,Oscar Otte,57.0,6-4 7-6(3)
2022-0352,Paris Masters,2022-10-31,M,200282,Alex De Minaur,25.0,200624,Sebastian Korda,33.0,6-4 4-6 6-4
2022-0352,Paris Masters,2022-10-31,M,207733,Jack Draper,45.0,126239,Arthur Rinderknech,42.0,6-3 6-4
2022-0352,Paris Masters,2022-10-31,M,126207,Frances Tiafoe,21.0,132283,Lorenzo Sonego,51.0,6-4 6-4
2022-0352,Paris Masters,2022-10-31,M,126203,Taylor Fritz,11.0,200221,Alejandro Davidovich Fokina,32.0,7-5 6-2
2022-0352,Paris Masters,2022-10-31,M,104468,Gilles Simon,188.0,104918,Andy Murray,48.0,4-6 7-5 6-3
2022-0352,Paris Masters,2022-10-31,M,144707,Mikael Ymer,74.0,122330,Alexander Bublik,36.0,6-1 6-7(2) 6-4
2022-0352,Paris Masters,2022-10-31,M,202195,Maxime Cressy,34.0,106043,Diego Schwartzman,24.0,6-3 6-3
2022-0352,Paris Masters,2022-10-31,M,111575,Karen Khachanov,19.0,202104,Sebastian Baez,40.0,6-1 6-1
2022-0352,Paris Masters,2022-10-31,M,144817,Marc Andrea Huesler,61.0,206173,Jannik Sinner,12.0,6-2 6-3
2022-0352,Paris Masters,2022-10-31,M,207518,Lorenzo Musetti,23.0,105227,Marin Cilic,17.0,6-4 6-4
2022-0352,Paris Masters,2022-10-31,M,105932,Nikoloz Basilashvili,106.0,111460,Quentin Halys,69.0,6-3 6-4
2022-0352,Paris Masters,2022-10-31,M,104755,Richard Gasquet,76.0,144684,Alex Molcan,44.0,6-3 6-1
2022-0352,Paris Masters,2022-10-31,M,105554,Daniel Evans,27.0,206909,Brandon Nakashima,50.0,6-3 3-6 6-4
2022-0352,Paris Masters,2022-10-31,M,144895,Corentin Moutet,64.0,106432,Borna Coric,26.0,3-6 6-3 6-4
2022-0352,Paris Masters,2022-10-31,M,111815,Cameron Norrie,13.0,200175,Miomir Kecmanovic,29.0,6-2 6-4
2022-0352,Paris Masters,2022-10-31,M,105807,Pablo Carreno Busta,14.0,105077,Albert Ramos,39.0,6-3 6-3
2022-0352,Paris Masters,2022-10-31,M,133430,Denis Shapovalov,16.0,202103,Francisco Cerundolo,30.0,6-7(2) 6-3 6-4
2022-0352,Paris Masters,2022-10-31,M,126205,Tommy Paul,31.0,105138,Roberto Bautista Agut,20.0,6-4 6-4
2022-7696,NextGen Finals,2022-11-07,A,206909,Brandon Nakashima,49.0,208103,Jiri Lehecka,74.0,4-3(5) 4-3(6) 4-2
2022-7696,NextGen Finals,2022-11-07,A,206909,Brandon Nakashima,49.0,207733,Jack Draper,41.0,4-3(6) 1-4 4-2 4-3(5)
2022-7696,NextGen Finals,2022-11-07,A,208103,Jiri Lehecka,74.0,208502,Dominic Stricker,111.0,4-1 4-3(4) 2-4 4-1
2022-7696,NextGen Finals,2022-11-07,A,206909,Brandon Nakashima,49.0,208286,Matteo Arnaldi,134.0,2-4 4-3(7) 4-3(4) 3-4(4) 4-2
2022-7696,NextGen Finals,2022-11-07,A,208103,Jiri Lehecka,74.0,208286,Matteo Arnaldi,134.0,4-3(5) 4-1 4-3(4)
2022-7696,NextGen Finals,2022-11-07,A,208859,Francesco Passaro,119.0,208286,Matteo Arnaldi,134.0,4-3(7) 2-4 3-4(4) 4-3(4) 4-3(8)
2022-7696,NextGen Finals,2022-11-07,A,206909,Brandon Nakashima,49.0,208103,Jiri Lehecka,74.0,4-1 4-3(2) 4-2
2022-7696,NextGen Finals,2022-11-07,A,206909,Brandon Nakashima,49.0,208859,Francesco Passaro,119.0,4-3(4) 4-2 4-1
2022-7696,NextGen Finals,2022-11-07,A,208103,Jiri Lehecka,74.0,208859,Francesco Passaro,119.0,4-1 4-3(7) 4-1
2022-7696,NextGen Finals,2022-11-07,A,207733,Jack Draper,41.0,207518,Lorenzo Musetti,23.0,4-1 4-0 4-3(3)
2022-7696,NextGen Finals,2022-11-07,A,207518,Lorenzo Musetti,23.0,202358,Chun Hsin Tseng,90.0,4-2 4-2 4-2
2022-7696,NextGen Finals,2022-11-07,A,208502,Dominic Stricker,111.0,207518,Lorenzo Musetti,23.0,4-3(5) 4-3(6) 3-4(7) 3-4(6) 4-3(3)
2022-7696,NextGen Finals,2022-11-07,A,207733,Jack Draper,41.0,202358,Chun Hsin Tseng,90.0,1-4 4-2 4-3(2) 4-2
2022-7696,NextGen Finals,2022-11-07,A,208502,Dominic Stricker,111.0,207733,Jack Draper,41.0,4-3(5) 4-3(5) 4-3(5)
2022-7696,NextGen Finals,2022-11-07,A,208502,Dominic Stricker,111.0,202358,Chun Hsin Tseng,90.0,4-2 4-1 4-2
2022-0605,Tour Finals,2022-11-14,F,104925,Novak Djokovic,8.0,134770,Casper Ruud,4.0,7-5 6-3
2022-0605,Tour Finals,2022-11-14,F,134770,Casper Ruud,4.0,126094,Andrey Rublev,7.0,6-2 6-4
2022-0605,Tour Finals,2022-11-14,F,104925,Novak Djokovic,8.0,126203,Taylor Fritz,9.0,7-6(5) 7-6(6)
2022-0605,Tour Finals,2022-11-14,F,104745,Rafael Nadal,2.0,134770,Casper Ruud,4.0,7-5 7-5
2022-0605,Tour Finals,2022-11-14,F,200000,Felix Auger Aliassime,6.0,104745,Rafael Nadal,2.0,6-3 6-4
2022-0605,Tour Finals,2022-11-14,F,126203,Taylor Fritz,9.0,104745,Rafael Nadal,2.0,7-6(3) 6-1
2022-0605,Tour Finals,2022-11-14,F,134770,Casper Ruud,4.0,200000,Felix Auger Aliassime,6.0,7-6(4) 6-4
2022-0605,Tour Finals,2022-11-14,F,134770,Casper Ruud,4.0,126203,Taylor Fritz,9.0,6-3 4-6 7-6(6)
2022-0605,Tour Finals,2022-11-14,F,126203,Taylor Fritz,9.0,200000,Felix Auger Aliassime,6.0,7-6(4) 6-7(5) 6-2
2022-0605,Tour Finals,2022-11-14,F,126774,Stefanos Tsitsipas,3.0,106421,Daniil Medvedev,5.0,6-3 6-7(11) 7-6(1)
2022-0605,Tour Finals,2022-11-14,F,126094,Andrey Rublev,7.0,126774,Stefanos Tsitsipas,3.0,3-6 6-3 6-2
2022-0605,Tour Finals,2022-11-14,F,104925,Novak Djokovic,8.0,126774,Stefanos Tsitsipas,3.0,6-4 7-6(4)
2022-0605,Tour Finals,2022-11-14,F,126094,Andrey Rublev,7.0,106421,Daniil Medvedev,5.0,6-7(7) 6-3 7-6(7)
2022-0605,Tour Finals,2022-11-14,F,104925,Novak Djokovic,8.0,106421,Daniil Medvedev,5.0,6-3 6-7(5) 7-6(2)
2022-0605,Tour Finals,2022-11-14,F,104925,Novak Djokovic,8.0,126094,Andrey Rublev,7.0,6-4 6-1
2022-M-DC-2022-FLS-1-A-M-ARG-CRO-01,Davis Cup Finals RR: ARG vs CRO,2022-09-17,D,127339,Borna Gojo,164.0,202104,Sebastian Baez,37.0,6-1 3-6 6-3
2022-M-DC-2022-FLS-1-A-M-ARG-CRO-01,Davis Cup Finals RR: ARG vs CRO,2022-09-17,D,106432,Borna Coric,26.0,202103,Francisco Cerundolo,27.0,6-4 7-6(6)
2022-M-DC-2022-FLS-1-A-M-ARG-SWE-01,Davis Cup Finals RR: ARG vs SWE,2022-09-13,D,111200,Elias Ymer,119.0,202104,Sebastian Baez,37.0,6-4 3-6 7-6(4)
2022-M-DC-2022-FLS-1-A-M-ARG-SWE-01,Davis Cup Finals RR: ARG vs SWE,2022-09-13,D,144707,Mikael Ymer,98.0,106043,Diego Schwartzman,17.0,6-2 6-2
2022-M-DC-2022-FLS-1-A-M-CRO-SWE-01,Davis Cup Finals RR: CRO vs SWE,2022-09-15,D,111200,Elias Ymer,119.0,127339,Borna Gojo,164.0,6-2 7-6(2)
2022-M-DC-2022-FLS-1-A-M-CRO-SWE-01,Davis Cup Finals RR: CRO vs SWE,2022-09-15,D,106432,Borna Coric,26.0,144707,Mikael Ymer,98.0,6-4 3-6 6-3
2022-M-DC-2022-FLS-1-A-M-ITA-ARG-01,Davis Cup Finals RR: ITA vs ARG,2022-09-16,D,126610,Matteo Berrettini,15.0,202104,Sebastian Baez,37.0,6-2 6-3
2022-M-DC-2022-FLS-1-A-M-ITA-ARG-01,Davis Cup Finals RR: ITA vs ARG,2022-09-16,D,206173,Jannik Sinner,11.0,202103,Francisco Cerundolo,27.0,7-5 1-6 6-3
2022-M-DC-2022-FLS-1-A-M-ITA-CRO-01,Davis Cup Finals RR: ITA vs CRO,2022-09-14,D,207518,Lorenzo Musetti,30.0,127339,Borna Gojo,164.0,6-4 6-2
2022-M-DC-2022-FLS-1-A-M-ITA-CRO-01,Davis Cup Finals RR: ITA vs CRO,2022-09-14,D,126610,Matteo Berrettini,15.0,106432,Borna Coric,26.0,6-7(4) 6-2 6-1
2022-M-DC-2022-FLS-1-A-M-ITA-SWE-01,Davis Cup Finals RR: ITA vs SWE,2022-09-18,D,126610,Matteo Berrettini,15.0,111200,Elias Ymer,119.0,6-4 6-4
2022-M-DC-2022-FLS-1-A-M-ITA-SWE-01,Davis Cup Finals RR: ITA vs SWE,2022-09-18,D,144707,Mikael Ymer,98.0,206173,Jannik Sinner,11.0,6-4 3-6 6-3
2022-M-DC-2022-FLS-2-B-M-ESP-CAN-01,Davis Cup Finals RR: ESP vs CAN,2022-09-16,D,105138,Roberto Bautista Agut,21.0,105577,Vasek Pospisil,141.0,3-6 6-3 6-3
2022-M-DC-2022-FLS-2-B-M-ESP-CAN-01,Davis Cup Finals RR: ESP vs CAN,2022-09-16,D,200000,Felix Auger Aliassime,13.0,207989,Carlos Alcaraz,1.0,6-7(3) 6-4 6-2
2022-M-DC-2022-FLS-2-B-M-ESP-KOR-01,Davis Cup Finals RR: ESP vs KOR,2022-09-18,D,105138,Roberto Bautista Agut,21.0,111805,Seong Chan Hong,467.0,6-1 6-3
2022-M-DC-2022-FLS-2-B-M-ESP-KOR-01,Davis Cup Finals RR: ESP vs KOR,2022-09-18,D,207989,Carlos Alcaraz,1.0,126952,Soon Woo Kwon,74.0,6-4 7-6(1)
2022-M-DC-2022-FLS-2-B-M-ESP-SRB-01,Davis Cup Finals RR: ESP vs SRB,2022-09-14,D,105077,Albert Ramos,40.0,111513,Laslo Djere,66.0,2-6 7-6(5) 7-5
2022-M-DC-2022-FLS-2-B-M-ESP-SRB-01,Davis Cup Finals RR: ESP vs SRB,2022-09-14,D,105138,Roberto Bautista Agut,21.0,200175,Miomir Kecmanovic,33.0,7-6(5) 7-6(5)
2022-M-DC-2022-FLS-2-B-M-KOR-CAN-01,Davis Cup Finals RR: KOR vs CAN,2022-09-13,D,105577,Vasek Pospisil,141.0,111805,Seong Chan Hong,467.0,4-6 6-1 7-6(5)
2022-M-DC-2022-FLS-2-B-M-KOR-CAN-01,Davis Cup Finals RR: KOR vs CAN,2022-09-13,D,126952,Soon Woo Kwon,74.0,200000,Felix Auger Aliassime,13.0,7-6(5) 6-3
2022-M-DC-2022-FLS-2-B-M-KOR-SRB-01,Davis Cup Finals RR: KOR vs SRB,2022-09-15,D,105583,Dusan Lajovic,92.0,111805,Seong Chan Hong,467.0,6-4 6-0
2022-M-DC-2022-FLS-2-B-M-KOR-SRB-01,Davis Cup Finals RR: KOR vs SRB,2022-09-15,D,200175,Miomir Kecmanovic,33.0,126952,Soon Woo Kwon,74.0,6-3 6-4
2022-M-DC-2022-FLS-2-B-M-SRB-CAN-01,Davis Cup Finals RR: SRB vs CAN,2022-09-17,D,111513,Laslo Djere,66.0,209113,Gabriel Diallo,334.0,6-2 6-2
2022-M-DC-2022-FLS-2-B-M-SRB-CAN-01,Davis Cup Finals RR: SRB vs CAN,2022-09-17,D,200000,Felix Auger Aliassime,13.0,200175,Miomir Kecmanovic,33.0,6-3 6-4
2022-M-DC-2022-FLS-3-C-M-AUS-BEL-01,Davis Cup Finals RR: AUS vs BEL,2022-09-13,D,106186,Jason Kubler,97.0,200267,Zizou Bergs,134.0,6-4 1-6 6-3
2022-M-DC-2022-FLS-3-C-M-AUS-BEL-01,Davis Cup Finals RR: AUS vs BEL,2022-09-13,D,200282,Alex De Minaur,22.0,105676,David Goffin,62.0,6-2 6-2
2022-M-DC-2022-FLS-3-C-M-FRA-AUS-01,Davis Cup Finals RR: FRA vs AUS,2022-09-15,D,104755,Richard Gasquet,79.0,106186,Jason Kubler,97.0,6-2 6-4
2022-M-DC-2022-FLS-3-C-M-FRA-AUS-01,Davis Cup Finals RR: FRA vs AUS,2022-09-15,D,200282,Alex De Minaur,22.0,126127,Benjamin Bonzi,53.0,6-3 1-6 6-4
2022-M-DC-2022-FLS-3-C-M-FRA-BEL-01,Davis Cup Finals RR: FRA vs BEL,2022-09-17,D,104755,Richard Gasquet,79.0,126107,Michael Geerts,268.0,6-3 6-3
2022-M-DC-2022-FLS-3-C-M-FRA-BEL-01,Davis Cup Finals RR: FRA vs BEL,2022-09-17,D,105676,David Goffin,62.0,126127,Benjamin Bonzi,53.0,6-3 5-7 6-3
2022-M-DC-2022-FLS-3-C-M-FRA-GER-01,Davis Cup Finals RR: FRA vs GER,2022-09-14,D,105526,Jan Lennard Struff,132.0,126127,Benjamin Bonzi,53.0,6-4 2-6 7-5
2022-M-DC-2022-FLS-3-C-M-FRA-GER-01,Davis Cup Finals RR: FRA vs GER,2022-09-14,D,105173,Adrian Mannarino,47.0,106214,Oscar Otte,52.0,6-4 6-3
2022-M-DC-2022-FLS-3-C-M-GER-AUS-01,Davis Cup Finals RR: GER vs AUS,2022-09-18,D,105526,Jan Lennard Struff,132.0,126845,Max Purcell,226.0,6-1 7-5
2022-M-DC-2022-FLS-3-C-M-GER-AUS-01,Davis Cup Finals RR: GER vs AUS,2022-09-18,D,106423,Thanasi Kokkinakis,81.0,106214,Oscar Otte,52.0,7-6(6) 6-1
2022-M-DC-2022-FLS-3-C-M-GER-BEL-01,Davis Cup Finals RR: GER vs BEL,2022-09-16,D,105526,Jan Lennard Struff,132.0,200267,Zizou Bergs,134.0,6-4 7-6(9)
2022-M-DC-2022-FLS-3-C-M-GER-BEL-01,Davis Cup Finals RR: GER vs BEL,2022-09-16,D,105676,David Goffin,62.0,106214,Oscar Otte,52.0,3-6 7-6(7) 6-3
2022-M-DC-2022-FLS-4-D-M-GBR-KAZ-01,Davis Cup Finals RR: GBR vs KAZ,2022-09-18,D,104918,Andy Murray,43.0,122078,Dmitry Popko,227.0,6-4 6-3
2022-M-DC-2022-FLS-4-D-M-GBR-KAZ-01,Davis Cup Finals RR: GBR vs KAZ,2022-09-18,D,122330,Alexander Bublik,44.0,111815,Cameron Norrie,8.0,6-4 6-3
2022-M-DC-2022-FLS-4-D-M-GBR-NED-01,Davis Cup Finals RR: GBR vs NED,2022-09-16,D,105554,Daniel Evans,25.0,134868,Tallon Griekspoor,48.0,6-4 6-4
